      7 Actinomyces naeslundii
      7 Klebsiella aerogenes KCTC 2190
      7 Streptococcus oralis
      7 Streptococcus sp. 6(2018)
      8 Acidovorax oryzae
      8 Enterobacter sp. LU1
      8 Kluyvera sp.
      8 Peptostreptococcaceae bacterium oral taxon 929
      8 Streptococcus sp. HXF0018
      9 Bacillus sp. NSi03
      9 Brucella sp.
      9 Cardiobacterium hominis
      9 Prevotella jejuni
      9 Streptococcus sp. oral taxon 431
     10 Actinomyces lingnae
     10 Fusobacterium nucleatum subsp. animalis
     10 Geobacillus thermoleovorans
     10 Porphyromonas sp. 1aAG15-1_x3
     10 Streptococcus sp. oral taxon 071
     12 Aggregatibacter segnis ATCC 33393
     12 Dermacoccus abyssi
     12 Haemophilus sputorum
     12 Streptococcus pneumoniae SPN032672
     12 Streptococcus thermophilus
     12 Veillonella parvula
     13 Candidatus Mycoplasma haemobos
     13 Massilia sp.
     13 Streptococcus pseudopneumoniae
     13 Streptococcus sp. oral taxon 057
     15 Pseudomonas protegens
     15 Streptococcus australis
     15 Veillonella dispar
     16 Malania oleifera
     17 bacterium
     17 uncultured Staphylococcus sp.
     18 Lactobacillus helveticus
     18 Streptococcus sp. ChDC B576
     19 Solobacterium moorei
     20 Camellia sinensis var. assamica
     21 Cucurbita moschata
     21 Megasphaera micronuciformis
     21 Pseudomonas fulva
     21 Streptococcus infantis
     23 Staphylococcus epidermidis
     25 Streptococcus sp. DD13(2016)
     26 Hippophae rhamnoides subsp. yunnanensis
     28 Streptococcus pneumoniae SPNA45
     28 Streptococcus sp. oral taxon 066
     29 Atopobium parvulum
     29 Prevotella sp. C990
     31 Clostridium sp.
     34 Pantoea agglomerans
     35 Acinetobacter tandoii
     36 Streptococcus sp. JS71
     39 uncultured Mycoplasma sp.
     41 Enterobacter sp.
     45 Clostridium sp. MT23;Clostridium sp. Marseille-P299
     55 Mycoplasma wenyonii str. Massachusetts
     60 Parasassafras confertiflorum
     60 Prevotella salivae
     64 Streptococcus sp. oral taxon C65
     68 Haemophilus parahaemolyticus
     69 Campylobacter concisus
     72 Streptococcus mitis
     76 Streptococcus parasanguinis
     91 Streptococcus sp. oral taxon 070
     94 Streptococcus vestibularis
     96 Veillonella rodentium
    112 Granulicatella adiacens
    117 Veillonella sp.
    120 Gemella haemolysans
    147 Rothia mucilaginosa
    206 Acinetobacter ursingii
    225 Mycoplasma wenyonii
    441 Streptococcus sp.
    628 Veillonella atypica
    753 Streptococcus cristatus
   1024 Streptococcus pneumoniae
   1216 Haemophilus parainfluenzae
   1762 Prevotella melaninogenica
   2118 uncultured bacterium
  30840 Streptococcus salivarius
